O*NET-SOC Code	Element ID	Element Name	Scale ID	Category	Data Value	N	Standard Error	Lower CI Bound	Upper CI Bound	Recommend Suppress	Date	Domain Source
49-3011.00	2.D.1	Required Level of Education	RL	8	0.00	30	0.0000	n/a	n/a	N	08/2025	Incumbent
49-3011.00	2.D.1	Required Level of Education	RL	9	0.00	30	0.0000	n/a	n/a	N	08/2025	Incumbent
49-3011.00	2.D.1	Required Level of Education	RL	10	0.00	30	0.0000	n/a	n/a	N	08/2025	Incumbent
49-3011.00	2.D.1	Required Level of Education	RL	11	0.00	30	0.0000	n/a	n/a	N	08/2025	Incumbent
49-3011.00	2.D.1	Required Level of Education	RL	12	0.00	30	0.0000	n/a	n/a	N	08/2025	Incumbent
49-3011.00	2.D.4.a	Job-Related Professional Certification	IM	n/a	4.34	30	0.3418	3.6387	5.0000	N	08/2025	Incumbent
49-3021.00	2.D.1	Required Level of Education	RL	1	23.35	14	12.3649	6.4114	57.5397	N	08/2019	Incumbent
49-3021.00	2.D.1	Required Level of Education	RL	2	41.99	14	13.8847	17.4436	71.2660	N	08/2019	Incumbent
49-3021.00	2.D.1	Required Level of Education	RL	3	34.65	14	16.0946	10.2503	71.1190	N	08/2019	Incumbent
49-3021.00	2.D.1	Required Level of Education	RL	4	0.00	14	0.0000	n/a	n/a	Y	08/2019	Incumbent
49-3021.00	2.D.1	Required Level of Education	RL	5	0.00	14	0.0000	n/a	n/a	Y	08/2019	Incumbent
49-3021.00	2.D.1	Required Level of Education	RL	6	0.00	14	0.0000	n/a	n/a	Y	08/2019	Incumbent
49-3021.00	2.D.1	Required Level of Education	RL	7	0.00	14	0.0000	n/a	n/a	Y	08/2019	Incumbent
49-3021.00	2.D.1	Required Level of Education	RL	8	0.00	14	0.0000	n/a	n/a	Y	08/2019	Incumbent
49-3021.00	2.D.1	Required Level of Education	RL	9	0.00	14	0.0000	n/a	n/a	Y	08/2019	Incumbent
49-3021.00	2.D.1	Required Level of Education	RL	10	0.00	14	0.0000	n/a	n/a	Y	08/2019	Incumbent
49-3021.00	2.D.1	Required Level of Education	RL	11	0.00	14	0.0000	n/a	n/a	Y	08/2019	Incumbent
49-3021.00	2.D.1	Required Level of Education	RL	12	0.00	14	0.0000	n/a	n/a	Y	08/2019	Incumbent
49-3021.00	2.D.4.a	Job-Related Professional Certification	IM	n/a	2.07	12	0.3966	1.1982	2.9441	N	08/2019	Incumbent
49-3022.00	2.D.1	Required Level of Education	RL	1	9.12	17	4.6245	2.9859	24.6711	N	07/2014	Incumbent
49-3022.00	2.D.1	Required Level of Education	RL	2	89.50	17	4.7077	74.6675	96.1043	N	07/2014	Incumbent
49-3022.00	2.D.1	Required Level of Education	RL	3	1.37	17	1.4134	0.1518	11.2939	N	07/2014	Incumbent
49-3022.00	2.D.1	Required Level of Education	RL	4	0.00	17	0.0000	n/a	n/a	N	07/2014	Incumbent
49-3022.00	2.D.1	Required Level of Education	RL	5	0.00	17	0.0000	n/a	n/a	N	07/2014	Incumbent
49-3022.00	2.D.1	Required Level of Education	RL	6	0.00	17	0.0000	n/a	n/a	N	07/2014	Incumbent
49-3022.00	2.D.1	Required Level of Education	RL	7	0.00	17	0.0000	n/a	n/a	N	07/2014	Incumbent
49-3022.00	2.D.1	Required Level of Education	RL	8	0.00	17	0.0000	n/a	n/a	N	07/2014	Incumbent
49-3022.00	2.D.1	Required Level of Education	RL	9	0.00	17	0.0000	n/a	n/a	N	07/2014	Incumbent
49-3022.00	2.D.1	Required Level of Education	RL	10	0.00	17	0.0000	n/a	n/a	N	07/2014	Incumbent
49-3022.00	2.D.1	Required Level of Education	RL	11	0.00	17	0.0000	n/a	n/a	N	07/2014	Incumbent
49-3022.00	2.D.1	Required Level of Education	RL	12	0.00	17	0.0000	n/a	n/a	N	07/2014	Incumbent
49-3023.00	2.D.1	Required Level of Education	RL	1	0.00	39	0.0000	n/a	n/a	N	08/2022	Incumbent
49-3023.00	2.D.1	Required Level of Education	RL	2	42.60	39	11.4920	22.2731	65.7701	N	08/2022	Incumbent
49-3023.00	2.D.1	Required Level of Education	RL	3	50.25	39	11.7562	28.0521	72.3542	N	08/2022	Incumbent
49-3023.00	2.D.1	Required Level of Education	RL	4	5.78	39	3.8802	1.4313	20.6030	N	08/2022	Incumbent
49-3023.00	2.D.1	Required Level of Education	RL	5	1.37	39	1.0336	0.2936	6.1374	N	08/2022	Incumbent
49-3023.00	2.D.1	Required Level of Education	RL	6	0.00	39	0.0000	n/a	n/a	N	08/2022	Incumbent
49-3023.00	2.D.1	Required Level of Education	RL	7	0.00	39	0.0000	n/a	n/a	N	08/2022	Incumbent
49-3023.00	2.D.1	Required Level of Education	RL	8	0.00	39	0.0000	n/a	n/a	N	08/2022	Incumbent
49-3023.00	2.D.1	Required Level of Education	RL	9	0.00	39	0.0000	n/a	n/a	N	08/2022	Incumbent
49-3023.00	2.D.1	Required Level of Education	RL	10	0.00	39	0.0000	n/a	n/a	N	08/2022	Incumbent
49-3023.00	2.D.1	Required Level of Education	RL	11	0.00	39	0.0000	n/a	n/a	N	08/2022	Incumbent
49-3023.00	2.D.1	Required Level of Education	RL	12	0.00	39	0.0000	n/a	n/a	N	08/2022	Incumbent
49-3023.00	2.D.4.a	Job-Related Professional Certification	IM	n/a	2.29	35	0.2656	1.7540	2.8335	N	08/2022	Incumbent
49-3031.00	2.D.1	Required Level of Education	RL	1	1.00	27	1.0307	0.1204	7.8707	N	08/2022	Incumbent
49-3031.00	2.D.1	Required Level of Education	RL	2	36.89	27	13.1135	15.5182	65.0443	N	08/2022	Incumbent
49-3031.00	2.D.1	Required Level of Education	RL	3	39.49	27	13.3766	17.1138	67.3452	N	08/2022	Incumbent
49-3031.00	2.D.1	Required Level of Education	RL	4	21.94	27	17.5231	3.3174	69.7195	Y	08/2022	Incumbent
49-3031.00	2.D.1	Required Level of Education	RL	5	0.67	27	0.6967	0.0798	5.4500	N	08/2022	Incumbent
49-3031.00	2.D.1	Required Level of Education	RL	6	0.00	27	0.0000	n/a	n/a	N	08/2022	Incumbent
49-3031.00	2.D.1	Required Level of Education	RL	7	0.00	27	0.0000	n/a	n/a	N	08/2022	Incumbent
49-3031.00	2.D.1	Required Level of Education	RL	8	0.00	27	0.0000	n/a	n/a	N	08/2022	Incumbent
49-3031.00	2.D.1	Required Level of Education	RL	9	0.00	27	0.0000	n/a	n/a	N	08/2022	Incumbent
49-3031.00	2.D.1	Required Level of Education	RL	10	0.00	27	0.0000	n/a	n/a	N	08/2022	Incumbent
49-3031.00	2.D.1	Required Level of Education	RL	11	0.00	27	0.0000	n/a	n/a	N	08/2022	Incumbent
49-3031.00	2.D.1	Required Level of Education	RL	12	0.00	27	0.0000	n/a	n/a	N	08/2022	Incumbent
49-3031.00	2.D.4.a	Job-Related Professional Certification	IM	n/a	2.77	27	0.3642	2.0258	3.5229	N	08/2022	Incumbent
49-3041.00	2.D.1	Required Level of Education	RL	1	0.52	25	0.5666	0.0557	4.7342	N	08/2025	Incumbent
49-3041.00	2.D.1	Required Level of Education	RL	2	43.29	25	17.4851	14.9298	76.8500	N	08/2025	Incumbent
49-3041.00	2.D.1	Required Level of Education	RL	3	51.53	25	17.0349	20.6428	81.2858	N	08/2025	Incumbent
49-3041.00	2.D.1	Required Level of Education	RL	4	1.65	25	1.4617	0.2600	9.7273	N	08/2025	Incumbent
49-3041.00	2.D.1	Required Level of Education	RL	5	3.01	25	2.0290	0.7367	11.5190	N	08/2025	Incumbent
49-3041.00	2.D.1	Required Level of Education	RL	6	0.00	25	0.0000	n/a	n/a	N	08/2025	Incumbent
49-3041.00	2.D.1	Required Level of Education	RL	7	0.00	25	0.0000	n/a	n/a	N	08/2025	Incumbent
49-3041.00	2.D.1	Required Level of Education	RL	8	0.00	25	0.0000	n/a	n/a	N	08/2025	Incumbent
49-3041.00	2.D.1	Required Level of Education	RL	9	0.00	25	0.0000	n/a	n/a	N	08/2025	Incumbent
49-3041.00	2.D.1	Required Level of Education	RL	10	0.00	25	0.0000	n/a	n/a	N	08/2025	Incumbent
49-3041.00	2.D.1	Required Level of Education	RL	11	0.00	25	0.0000	n/a	n/a	N	08/2025	Incumbent
49-3041.00	2.D.1	Required Level of Education	RL	12	0.00	25	0.0000	n/a	n/a	N	08/2025	Incumbent
49-3041.00	2.D.4.a	Job-Related Professional Certification	IM	n/a	2.45	25	0.1910	2.0547	2.8432	N	08/2025	Incumbent
49-3042.00	2.D.1	Required Level of Education	RL	1	2.65	51	2.6241	0.3502	17.3732	N	07/2017	Incumbent
49-3042.00	2.D.1	Required Level of Education	RL	2	29.63	51	11.6226	12.0800	56.3290	N	07/2017	Incumbent
49-3042.00	2.D.1	Required Level of Education	RL	3	54.58	51	14.3323	27.3353	79.3272	N	07/2017	Incumbent
49-3042.00	2.D.1	Required Level of Education	RL	4	7.87	51	4.2779	2.5464	21.8389	N	07/2017	Incumbent
49-3042.00	2.D.1	Required Level of Education	RL	5	5.28	51	3.0031	1.6414	15.6972	N	07/2017	Incumbent
49-3042.00	2.D.1	Required Level of Education	RL	6	0.00	51	0.0000	n/a	n/a	N	07/2017	Incumbent
49-3042.00	2.D.1	Required Level of Education	RL	7	0.00	51	0.0000	n/a	n/a	N	07/2017	Incumbent
49-3042.00	2.D.1	Required Level of Education	RL	8	0.00	51	0.0000	n/a	n/a	N	07/2017	Incumbent
49-3042.00	2.D.1	Required Level of Education	RL	9	0.00	51	0.0000	n/a	n/a	N	07/2017	Incumbent
49-3042.00	2.D.1	Required Level of Education	RL	10	0.00	51	0.0000	n/a	n/a	N	07/2017	Incumbent
49-3042.00	2.D.1	Required Level of Education	RL	11	0.00	51	0.0000	n/a	n/a	N	07/2017	Incumbent
49-3042.00	2.D.1	Required Level of Education	RL	12	0.00	51	0.0000	n/a	n/a	N	07/2017	Incumbent
49-3043.00	2.D.1	Required Level of Education	RL	1	0.00	22	0.0000	n/a	n/a	N	08/2019	Incumbent
49-3043.00	2.D.1	Required Level of Education	RL	2	61.41	22	5.9121	48.6491	72.7828	N	08/2019	Incumbent
49-3043.00	2.D.1	Required Level of Education	RL	3	37.62	22	6.4382	25.4240	51.6224	N	08/2019	Incumbent
49-3043.00	2.D.1	Required Level of Education	RL	4	0.00	22	0.0000	n/a	n/a	N	08/2019	Incumbent
49-3043.00	2.D.1	Required Level of Education	RL	5	0.96	22	1.1643	0.0766	10.9708	N	08/2019	Incumbent
49-3043.00	2.D.1	Required Level of Education	RL	6	0.00	22	0.0000	n/a	n/a	N	08/2019	Incumbent
49-3043.00	2.D.1	Required Level of Education	RL	7	0.00	22	0.0000	n/a	n/a	N	08/2019	Incumbent
49-3043.00	2.D.1	Required Level of Education	RL	8	0.00	22	0.0000	n/a	n/a	N	08/2019	Incumbent
49-3043.00	2.D.1	Required Level of Education	RL	9	0.00	22	0.0000	n/a	n/a	N	08/2019	Incumbent
49-3043.00	2.D.1	Required Level of Education	RL	10	0.00	22	0.0000	n/a	n/a	N	08/2019	Incumbent
49-3043.00	2.D.1	Required Level of Education	RL	11	0.00	22	0.0000	n/a	n/a	N	08/2019	Incumbent
49-3043.00	2.D.1	Required Level of Education	RL	12	0.00	22	0.0000	n/a	n/a	N	08/2019	Incumbent
49-3051.00	2.D.1	Required Level of Education	RL	1	6.61	37	4.4928	1.5947	23.6425	N	07/2015	Incumbent
49-3051.00	2.D.1	Required Level of Education	RL	2	23.62	37	7.1042	12.2130	40.7316	N	07/2015	Incumbent
49-3051.00	2.D.1	Required Level of Education	RL	3	53.70	37	10.6236	32.7739	73.3939	N	07/2015	Incumbent
49-3051.00	2.D.1	Required Level of Education	RL	4	11.53	37	6.0912	3.7344	30.4348	N	07/2015	Incumbent
49-3051.00	2.D.1	Required Level of Education	RL	5	4.54	37	4.3755	0.6118	26.9125	N	07/2015	Incumbent
49-3051.00	2.D.1	Required Level of Education	RL	6	0.00	37	0.0000	n/a	n/a	N	07/2015	Incumbent
49-3051.00	2.D.1	Required Level of Education	RL	7	0.00	37	0.0000	n/a	n/a	N	07/2015	Incumbent
49-3051.00	2.D.1	Required Level of Education	RL	8	0.00	37	0.0000	n/a	n/a	N	07/2015	Incumbent
49-3051.00	2.D.1	Required Level of Education	RL	9	0.00	37	0.0000	n/a	n/a	N	07/2015	Incumbent
49-3051.00	2.D.1	Required Level of Education	RL	10	0.00	37	0.0000	n/a	n/a	N	07/2015	Incumbent
49-3051.00	2.D.1	Required Level of Education	RL	11	0.00	37	0.0000	n/a	n/a	N	07/2015	Incumbent
49-3051.00	2.D.1	Required Level of Education	RL	12	0.00	37	0.0000	n/a	n/a	N	07/2015	Incumbent
49-3052.00	2.D.1	Required Level of Education	RL	1	0.00	17	0.0000	n/a	n/a	N	08/2021	Incumbent
49-3052.00	2.D.1	Required Level of Education	RL	2	25.73	17	12.5274	7.9464	58.1681	N	08/2021	Incumbent
49-3052.00	2.D.1	Required Level of Education	RL	3	59.58	17	18.9431	21.7634	88.6506	Y	08/2021	Incumbent
49-3052.00	2.D.1	Required Level of Education	RL	4	0.00	17	0.0000	n/a	n/a	N	08/2021	Incumbent
49-3052.00	2.D.1	Required Level of Education	RL	5	3.95	17	4.2407	0.3839	30.5267	N	08/2021	Incumbent
49-3052.00	2.D.1	Required Level of Education	RL	6	9.47	17	8.6064	1.2284	46.7784	N	08/2021	Incumbent
49-3052.00	2.D.1	Required Level of Education	RL	7	0.00	17	0.0000	n/a	n/a	N	08/2021	Incumbent
49-3052.00	2.D.1	Required Level of Education	RL	8	0.00	17	0.0000	n/a	n/a	N	08/2021	Incumbent
49-3052.00	2.D.1	Required Level of Education	RL	9	0.00	17	0.0000	n/a	n/a	N	08/2021	Incumbent
49-3052.00	2.D.1	Required Level of Education	RL	10	1.27	17	1.3375	0.1341	10.9803	N	08/2021	Incumbent
49-3052.00	2.D.1	Required Level of Education	RL	11	0.00	17	0.0000	n/a	n/a	N	08/2021	Incumbent
49-3052.00	2.D.1	Required Level of Education	RL	12	0.00	17	0.0000	n/a	n/a	N	08/2021	Incumbent
49-3052.00	2.D.4.a	Job-Related Professional Certification	IM	n/a	3.50	17	0.2523	2.9611	4.0310	N	08/2021	Incumbent
49-3053.00	2.D.1	Required Level of Education	RL	1	12.22	20	11.6198	1.4205	57.3402	N	08/2018	Incumbent
49-3053.00	2.D.1	Required Level of Education	RL	2	48.05	20	17.4210	17.6720	79.9426	N	08/2018	Incumbent
49-3053.00	2.D.1	Required Level of Education	RL	3	12.46	20	7.2374	3.4273	36.3364	N	08/2018	Incumbent
49-3053.00	2.D.1	Required Level of Education	RL	4	27.27	20	15.9740	6.4985	66.9252	N	08/2018	Incumbent
49-3053.00	2.D.1	Required Level of Education	RL	5	0.00	20	0.0000	n/a	n/a	N	08/2018	Incumbent
49-3053.00	2.D.1	Required Level of Education	RL	6	0.00	20	0.0000	n/a	n/a	N	08/2018	Incumbent
49-3053.00	2.D.1	Required Level of Education	RL	7	0.00	20	0.0000	n/a	n/a	N	08/2018	Incumbent
49-3053.00	2.D.1	Required Level of Education	RL	8	0.00	20	0.0000	n/a	n/a	N	08/2018	Incumbent
49-3053.00	2.D.1	Required Level of Education	RL	9	0.00	20	0.0000	n/a	n/a	N	08/2018	Incumbent
49-3053.00	2.D.1	Required Level of Education	RL	10	0.00	20	0.0000	n/a	n/a	N	08/2018	Incumbent
49-3053.00	2.D.1	Required Level of Education	RL	11	0.00	20	0.0000	n/a	n/a	N	08/2018	Incumbent
49-3053.00	2.D.1	Required Level of Education	RL	12	0.00	20	0.0000	n/a	n/a	N	08/2018	Incumbent
49-3091.00	2.D.1	Required Level of Education	RL	1	50.81	17	21.9476	13.8337	86.9205	Y	07/2016	Incumbent
49-3091.00	2.D.1	Required Level of Education	RL	2	29.96	17	17.7747	6.6301	72.0404	N	07/2016	Incumbent
49-3091.00	2.D.1	Required Level of Education	RL	3	1.57	17	1.5576	0.1868	11.9250	N	07/2016	Incumbent
49-3091.00	2.D.1	Required Level of Education	RL	4	17.66	17	15.3073	2.2523	66.6392	N	07/2016	Incumbent
49-3091.00	2.D.1	Required Level of Education	RL	5	0.00	17	0.0000	n/a	n/a	N	07/2016	Incumbent
49-3091.00	2.D.1	Required Level of Education	RL	6	0.00	17	0.0000	n/a	n/a	N	07/2016	Incumbent
49-3091.00	2.D.1	Required Level of Education	RL	7	0.00	17	0.0000	n/a	n/a	N	07/2016	Incumbent
49-3091.00	2.D.1	Required Level of Education	RL	8	0.00	17	0.0000	n/a	n/a	N	07/2016	Incumbent
49-3091.00	2.D.1	Required Level of Education	RL	9	0.00	17	0.0000	n/a	n/a	N	07/2016	Incumbent
49-3091.00	2.D.1	Required Level of Education	RL	10	0.00	17	0.0000	n/a	n/a	N	07/2016	Incumbent
49-3091.00	2.D.1	Required Level of Education	RL	11	0.00	17	0.0000	n/a	n/a	N	07/2016	Incumbent
49-3091.00	2.D.1	Required Level of Education	RL	12	0.00	17	0.0000	n/a	n/a	N	07/2016	Incumbent
49-3092.00	2.D.1	Required Level of Education	RL	1	46.26	18	16.8664	17.0594	78.2691	N	08/2025	Incumbent
49-3092.00	2.D.1	Required Level of Education	RL	2	31.61	18	12.3185	12.1961	60.5984	N	08/2025	Incumbent
49-3092.00	2.D.1	Required Level of Education	RL	3	20.58	18	16.4143	3.0218	68.3154	Y	08/2025	Incumbent
49-3092.00	2.D.1	Required Level of Education	RL	4	1.55	18	1.1969	0.2994	7.6136	N	08/2025	Incumbent
49-3092.00	2.D.1	Required Level of Education	RL	5	0.00	18	0.0000	n/a	n/a	N	08/2025	Incumbent
49-3092.00	2.D.1	Required Level of Education	RL	6	0.00	18	0.0000	n/a	n/a	N	08/2025	Incumbent
49-3092.00	2.D.1	Required Level of Education	RL	7	0.00	18	0.0000	n/a	n/a	N	08/2025	Incumbent
49-3092.00	2.D.1	Required Level of Education	RL	8	0.00	18	0.0000	n/a	n/a	N	08/2025	Incumbent
49-3092.00	2.D.1	Required Level of Education	RL	9	0.00	18	0.0000	n/a	n/a	N	08/2025	Incumbent
49-3092.00	2.D.1	Required Level of Education	RL	10	0.00	18	0.0000	n/a	n/a	N	08/2025	Incumbent
49-3092.00	2.D.1	Required Level of Education	RL	11	0.00	18	0.0000	n/a	n/a	N	08/2025	Incumbent
49-3092.00	2.D.1	Required Level of Education	RL	12	0.00	18	0.0000	n/a	n/a	N	08/2025	Incumbent
49-3092.00	2.D.4.a	Job-Related Professional Certification	IM	n/a	2.69	17	0.4764	1.6758	3.6957	N	08/2025	Incumbent
49-3093.00	2.D.1	Required Level of Education	RL	1	27.27	27	10.9733	10.7305	53.8971	N	07/2014	Incumbent
49-3093.00	2.D.1	Required Level of Education	RL	2	41.02	27	15.7593	15.4162	72.6245	N	07/2014	Incumbent
49-3093.00	2.D.1	Required Level of Education	RL	3	26.40	27	15.3337	6.6132	64.4930	N	07/2014	Incumbent
49-3093.00	2.D.1	Required Level of Education	RL	4	0.88	27	0.8939	0.1070	6.8194	N	07/2014	Incumbent
49-3093.00	2.D.1	Required Level of Education	RL	5	2.03	27	2.0467	0.2501	14.6483	N	07/2014	Incumbent
49-3093.00	2.D.1	Required Level of Education	RL	6	0.00	27	0.0000	n/a	n/a	N	07/2014	Incumbent
49-3093.00	2.D.1	Required Level of Education	RL	7	0.00	27	0.0000	n/a	n/a	N	07/2014	Incumbent
49-3093.00	2.D.1	Required Level of Education	RL	8	0.00	27	0.0000	n/a	n/a	N	07/2014	Incumbent
49-3093.00	2.D.1	Required Level of Education	RL	9	0.00	27	0.0000	n/a	n/a	N	07/2014	Incumbent
49-3093.00	2.D.1	Required Level of Education	RL	10	2.41	27	2.4501	0.2900	17.3554	N	07/2014	Incumbent
49-3093.00	2.D.1	Required Level of Education	RL	11	0.00	27	0.0000	n/a	n/a	N	07/2014	Incumbent
49-3093.00	2.D.1	Required Level of Education	RL	12	0.00	27	0.0000	n/a	n/a	N	07/2014	Incumbent
49-9011.00	2.D.1	Required Level of Education	RL	1	17.25	38	9.9805	4.8115	46.2241	N	07/2015	Incumbent
49-9011.00	2.D.1	Required Level of Education	RL	2	70.83	38	9.1820	49.6680	85.6645	N	07/2015	Incumbent
49-9011.00	2.D.1	Required Level of Education	RL	3	11.80	38	7.8149	2.8407	37.9866	N	07/2015	Incumbent
49-9011.00	2.D.1	Required Level of Education	RL	4	0.12	38	0.0898	0.0244	0.5537	N	07/2015	Incumbent
49-9011.00	2.D.1	Required Level of Education	RL	5	0.00	38	0.0000	n/a	n/a	N	07/2015	Incumbent
49-9011.00	2.D.1	Required Level of Education	RL	6	0.00	38	0.0000	n/a	n/a	N	07/2015	Incumbent
49-9011.00	2.D.1	Required Level of Education	RL	7	0.00	38	0.0000	n/a	n/a	N	07/2015	Incumbent
49-9011.00	2.D.1	Required Level of Education	RL	8	0.00	38	0.0000	n/a	n/a	N	07/2015	Incumbent
49-9011.00	2.D.1	Required Level of Education	RL	9	0.00	38	0.0000	n/a	n/a	N	07/2015	Incumbent
49-9011.00	2.D.1	Required Level of Education	RL	10	0.00	38	0.0000	n/a	n/a	N	07/2015	Incumbent
49-9011.00	2.D.1	Required Level of Education	RL	11	0.00	38	0.0000	n/a	n/a	N	07/2015	Incumbent
49-9011.00	2.D.1	Required Level of Education	RL	12	0.00	38	0.0000	n/a	n/a	N	07/2015	Incumbent
49-9012.00	2.D.1	Required Level of Education	RL	1	0.00	28	0.0000	n/a	n/a	N	07/2017	Incumbent
49-9012.00	2.D.1	Required Level of Education	RL	2	46.98	28	13.7753	22.1738	73.3775	N	07/2017	Incumbent
49-9012.00	2.D.1	Required Level of Education	RL	3	41.84	28	12.2161	20.4329	66.8335	N	07/2017	Incumbent
49-9012.00	2.D.1	Required Level of Education	RL	4	2.99	28	2.3354	0.5851	13.8630	N	07/2017	Incumbent
49-9012.00	2.D.1	Required Level of Education	RL	5	6.75	28	4.7668	1.5086	25.5028	N	07/2017	Incumbent
49-9012.00	2.D.1	Required Level of Education	RL	6	1.44	28	1.4895	0.1696	11.1722	N	07/2017	Incumbent
49-9012.00	2.D.1	Required Level of Education	RL	7	0.00	28	0.0000	n/a	n/a	N	07/2017	Incumbent
49-9012.00	2.D.1	Required Level of Education	RL	8	0.00	28	0.0000	n/a	n/a	N	07/2017	Incumbent
49-9012.00	2.D.1	Required Level of Education	RL	9	0.00	28	0.0000	n/a	n/a	N	07/2017	Incumbent
49-9012.00	2.D.1	Required Level of Education	RL	10	0.00	28	0.0000	n/a	n/a	N	07/2017	Incumbent
49-9012.00	2.D.1	Required Level of Education	RL	11	0.00	28	0.0000	n/a	n/a	N	07/2017	Incumbent
49-9012.00	2.D.1	Required Level of Education	RL	12	0.00	28	0.0000	n/a	n/a	N	07/2017	Incumbent
49-9021.00	2.D.1	Required Level of Education	RL	1	20.23	35	13.7582	4.2942	58.9191	N	08/2022	Incumbent
49-9021.00	2.D.1	Required Level of Education	RL	2	3.26	35	2.6202	0.6176	15.4288	N	08/2022	Incumbent
49-9021.00	2.D.1	Required Level of Education	RL	3	68.08	35	14.3479	35.7918	89.0807	N	08/2022	Incumbent
49-9021.00	2.D.1	Required Level of Education	RL	4	6.93	35	4.7442	1.6442	24.9220	N	08/2022	Incumbent
49-9021.00	2.D.1	Required Level of Education	RL	5	1.50	35	1.0846	0.3405	6.3434	N	08/2022	Incumbent
49-9021.00	2.D.1	Required Level of Education	RL	6	0.00	35	0.0000	n/a	n/a	N	08/2022	Incumbent
49-9021.00	2.D.1	Required Level of Education	RL	7	0.00	35	0.0000	n/a	n/a	N	08/2022	Incumbent
49-9021.00	2.D.1	Required Level of Education	RL	8	0.00	35	0.0000	n/a	n/a	N	08/2022	Incumbent
49-9021.00	2.D.1	Required Level of Education	RL	9	0.00	35	0.0000	n/a	n/a	N	08/2022	Incumbent
49-9021.00	2.D.1	Required Level of Education	RL	10	0.00	35	0.0000	n/a	n/a	N	08/2022	Incumbent
49-9021.00	2.D.1	Required Level of Education	RL	11	0.00	35	0.0000	n/a	n/a	N	08/2022	Incumbent
49-9021.00	2.D.1	Required Level of Education	RL	12	0.00	35	0.0000	n/a	n/a	N	08/2022	Incumbent
49-9021.00	2.D.4.a	Job-Related Professional Certification	IM	n/a	3.66	32	0.4728	2.6916	4.6201	N	08/2022	Incumbent
49-9031.00	2.D.1	Required Level of Education	RL	1	7.62	19	6.2751	1.2506	34.9308	N	08/2018	Incumbent
49-9031.00	2.D.1	Required Level of Education	RL	2	68.97	19	10.7721	43.5648	86.4827	N	08/2018	Incumbent
49-9031.00	2.D.1	Required Level of Education	RL	3	20.34	19	11.3507	5.5354	52.6621	N	08/2018	Incumbent
49-9031.00	2.D.1	Required Level of Education	RL	4	0.00	19	0.0000	n/a	n/a	N	08/2018	Incumbent
49-9031.00	2.D.1	Required Level of Education	RL	5	3.08	19	3.1045	0.3550	22.0477	N	08/2018	Incumbent
49-9031.00	2.D.1	Required Level of Education	RL	6	0.00	19	0.0000	n/a	n/a	N	08/2018	Incumbent
49-9031.00	2.D.1	Required Level of Education	RL	7	0.00	19	0.0000	n/a	n/a	N	08/2018	Incumbent
49-9031.00	2.D.1	Required Level of Education	RL	8	0.00	19	0.0000	n/a	n/a	N	08/2018	Incumbent
49-9031.00	2.D.1	Required Level of Education	RL	9	0.00	19	0.0000	n/a	n/a	N	08/2018	Incumbent
49-9031.00	2.D.1	Required Level of Education	RL	10	0.00	19	0.0000	n/a	n/a	N	08/2018	Incumbent
49-9031.00	2.D.1	Required Level of Education	RL	11	0.00	19	0.0000	n/a	n/a	N	08/2018	Incumbent
49-9031.00	2.D.1	Required Level of Education	RL	12	0.00	19	0.0000	n/a	n/a	N	08/2018	Incumbent
49-9041.00	2.D.1	Required Level of Education	RL	1	0.00	21	0.0000	n/a	n/a	N	08/2021	Incumbent
49-9041.00	2.D.1	Required Level of Education	RL	2	39.09	21	13.5269	16.3999	67.7317	N	08/2021	Incumbent
49-9041.00	2.D.1	Required Level of Education	RL	3	47.22	21	14.5792	20.8878	75.1903	N	08/2021	Incumbent
49-9041.00	2.D.1	Required Level of Education	RL	4	0.00	21	0.0000	n/a	n/a	N	08/2021	Incumbent
49-9041.00	2.D.1	Required Level of Education	RL	5	13.70	21	10.0108	2.6407	48.1478	N	08/2021	Incumbent
49-9041.00	2.D.1	Required Level of Education	RL	6	0.00	21	0.0000	n/a	n/a	N	08/2021	Incumbent
49-9041.00	2.D.1	Required Level of Education	RL	7	0.00	21	0.0000	n/a	n/a	N	08/2021	Incumbent
49-9041.00	2.D.1	Required Level of Education	RL	8	0.00	21	0.0000	n/a	n/a	N	08/2021	Incumbent
49-9041.00	2.D.1	Required Level of Education	RL	9	0.00	21	0.0000	n/a	n/a	N	08/2021	Incumbent
49-9041.00	2.D.1	Required Level of Education	RL	10	0.00	21	0.0000	n/a	n/a	N	08/2021	Incumbent
49-9041.00	2.D.1	Required Level of Education	RL	11	0.00	21	0.0000	n/a	n/a	N	08/2021	Incumbent
49-9041.00	2.D.1	Required Level of Education	RL	12	0.00	21	0.0000	n/a	n/a	N	08/2021	Incumbent
49-9041.00	2.D.4.a	Job-Related Professional Certification	IM	n/a	2.25	20	0.3049	1.6098	2.8859	N	08/2021	Incumbent
